Offer date,IPO name,Ticker,CUSIP,Rollup,VC,Dual,Pishares,Internet,CRSP permanent ID,Founding,,,
20041026,PIMCO Fltg Rt Strat Fnd,PFN,72201J104,0,0,.,37005236,0,90390,-99,,,
20041026,Sal Bros Fltng Rt Strat Fnd,GFY,79550X105,0,0,.,7905246,0,90392,-99,,,
20041027,Build A Bear Workshop Inc,BBW,120076104,0,2,0,.,0,90371,1997,,,
20041027,Calamos Asset Management Inc,CLMS,12811R104,0,0,0,.,0,90404,2001,,,
20041027,Dreamworks Animation Inc,DWA,26153C103,0,0,1,109486967,0,90374,1994,,,
20041027,FoxHollow Technologies Inc,FOXH,35166A103,0,1,0,.,0,90407,1996,,,
20041027,S&P 500 GEARED FUND,GRE,78381R105,0,0,.,6750000,0,90391,-99,,,
20041027,eLong.com,LONG,290138205,0,1,0,.,1,90415,1999,,,
20041028,Digital Realty Trust Inc,DLR,253868103,0,0,0,.,0,90373,-99,,,
20041028,GMH Communities Trust,GCT,36188G102,0,0,0,.,0,90378,1985,,,
20041028,US Shipping Partners LP,USS,903417103,0,0,1,14081567,0,90395,-99,,,
20041102,Aames Investment Corp,AIC,00253G10,0,0,0,.,0,90429,-99,,,
20041104,MarketAxess Holdings Inc,MKTX,57060D108,0,1,0,.,1,90454,2000,,,
20041105,Arlington Tankers Ltd,ATB,G04899103,0,0,0,.,0,90450,2004,,,
20041108,RMK Advantage Income Fund Inc,RMA,74963L103,0,0,.,24006981,0,90445,-99,,,
20041109,Copano Energy LLC,CPNO,217202100,0,0,1,10557378,0,90451,2001,,,
20041109,NGP Capital Resource Co,NGPC,62912R107,0,0,.,16000100,0,90456,-99,,,
20041109,ZipRealty Inc,ZIPR,98974V107,0,1,0,.,0,90466,1999,,,
20041110,China Netcom Corp Ltd,CN,16940Q101,0,0,1,6607792000,0,90431,1999,,,
20041110,Nalco Holding Co,NLC,62985Q101,0,0,0,.,0,90439,1979,,,
20041110,Ormat Technologies Inc,ORA,686688102,0,0,0,.,0,90444,1965,,,
20041116,InPhonic Inc,INPC,45772G105,0,1,0,.,1,90453,1997,,,
20041117,Iowa Telecommunic Services,IWA,462594201,0,0,0,.,0,90438,1999,,,
20041117,PRA International,PRAI,69353C101,0,0,0,.,0,90460,1976,,,
20041117,Specialty Underwriters Allianc,SUAI,84751T309,0,0,0,.,0,90462,2003,,,
20041118,Monolithic Power Systems Inc,MPWR,609839105,0,1,0,.,0,90455,1997,,,
20041118,PortalPlayer Inc,PLAY,736187204,0,1,0,.,0,90459,1999,,,
20041119,Coinmach Service Corp,DRY,19259W206,0,0,1,44365330,0,91108,2003,,,
20041122,RMR FIRE Fund,RFR,74963M101,0,0,0,.,0,90446,-99,,,
20041122,UAP Holding Corp,UAPH,903441103,0,0,0,.,0,90463,1978,,,
20041123,First Trust/Aberdeen Global,,337319107,0,0,.,-9,0,90434,-99,,,
20041202,Ninetowns,NINE,654407105,0,1,0,.,1,90484,1995,,,
20041207,CABG Medical Inc,CABG,124676107,0,0,0,.,0,90472,1999,,,
20041208,Foundation Coal Holdings Inc,FCL,35039W100,0,0,0,.,0,90501,1999,,,
20041208,OccuLogix Inc,RHEO,67461T107,0,0,0,.,0,90488,1996,,,
20041208,Symmetry Medical Inc,SMA,871546206,0,0,0,.,0,90515,1976,,,
20041209,Bill Barrett Corp,BBG,06846N104,0,2,0,.,0,90494,2002,,,
20041209,Community Bancorp (NV),CBON,20343T100,0,0,0,.,0,90475,1995,,,
20041209,First State Financial Corp,,33708M206,0,0,0,.,0,90480,-99,,,
20041209,HouseValues Inc,SOLD,44183Y102,0,1,0,.,1,90489,1999,,,
20041210,Adeza Biomedical Corp,ADZA,006864102,0,1,0,.,0,90468,1985,,,
20041213,Bluelinx Holdings Inc,BXC,09624H109,0,0,0,.,0,90496,1954,,,
20041213,Knoll Inc,KNL,498904200,0,0,0,.,0,84780,1938,,,
20041213,Orange 21 Inc,ORNG,685317109,0,0,0,.,0,90486,1992,,,
20041214,Cascade Microtech Inc,CSCD,147322101,0,1,0,.,0,90478,1983,,,
20041214,Comstock Homebuilding Co Inc,CHCI,205684103,0,0,1,11026667,0,90476,1985,,,
20041214,Conor Medsystems Inc,CONR,208264101,0,1,0,.,0,90477,1999,,,
20041214,Great Wolf Resorts Inc,WOLF,391523107,0,0,0,.,0,90491,1992,,,
20041214,Las Vegas Sands Corp,LVS,517834107,0,0,0,.,0,90505,1988,,,
20041214,The9 Ltd,NCTY,88337K104,0,0,1,23275000,0,90483,1999,,,
20041215,Advance Amer Cash Advance Ctrs,AEA,00739W107,0,0,0,.,0,90493,1997,,,
20041215,Cambridge Display Technology,OLED,132193103,0,0,0,.,0,90485,1992,,,
20041215,Feldman Mall Properties Inc,FMP,314308107,0,0,.,10917880,0,90498,-99,,,
20041215,Herbalife Ltd,HLF,G4412G101,0,0,0,.,0,90516,1946,,,
20041215,Interline Brands Inc,IBI,458743101,0,0,0,.,0,90503,1978,,,
20041215,KMG America Corp,KMA,482563103,0,0,0,.,0,90504,1991,,,
20041215,Macquarie Infrastructure,MIC,55607X108,0,0,0,.,0,90507,2004,,,
20041215,Spirit Finance Corporation,SFC,848568309,0,0,0,.,0,90514,2003,,,
20041216,ARBINET THEXCHANGE INC,ARBX,03875P100,0,1,0,.,1,90469,1996,,,
20041216,MHI Hospitality Corporation,MDH,55302L102,0,0,0,.,0,90506,-99,,,
20041216,Otelco Telecommunications Llc,OTT,688823202,1,0,0,.,1,13938,1924,,,
20041216,Warren Resources Inc,WRES,93564A100,0,0,0,.,0,90492,1990,,,
20041222,BlackRock Global Energy,BGR,09250U101,0,0,.,26604817,0,90495,-99,,,
20041222,Defined Strategy Fund Inc,DSF,24476Y100,0,0,.,7505236,0,90497,-99,,,
20041222,FIDUCIARY/CLAYMORE MLP,FMO,31647Q106,0,0,.,16505240,0,90499,-99,,,
20041222,Pioneer Floating Rate Trust,PHD,72369J102,0,0,.,22555240,0,90510,-99,,,
20050120,Celanese Corp,CE,150870103,0,0,1,158675271,0,90520,1912,,,
20050120,SeaBright Insurance Hldgs Inc,SEAB,811656107,0,0,0,.,0,90543,2003,,,
20050120,ViaCell Inc,VIAC,92554J105,0,1,0,.,0,90546,1994,,,
20050125,Education Realty Trust Inc,EDR,28140H104,0,0,0,.,0,90524,-99,,,
20050125,GFI Group Inc,GFIG,361652209,0,0,0,.,0,90536,1987,,,
20050126,Advent/Claymore Enh G&I Fnd,LCM,00765E104,0,0,0,.,0,90518,-99,,,
20050126,COHEN & STEERS DIVIDEND MAJORS,DVM,19248G106,0,0,0,.,0,90521,-99,,,
20050126,Diversified Income Strategies,DVF,255251100,0,0,0,.,0,90522,-99,,,
20050126,Eaton Vance Enhanced Eq Inc II,EOS,278277108,0,0,.,43755000,0,90523,-99,,,
20050126,Nuveen Premium Opportunity,JSN,6706EM102,0,0,0,.,0,90530,-99,,,
20050126,OptionsXpress  Holdings Inc,OXPS,684010101,0,1,0,.,1,90541,2000,,,
20050127,Dollar Financial Corp,DLLR,256664103,0,0,0,.,0,90535,1979,,,
20050127,National Interstate Corp,NATL,63654U100,0,0,0,.,0,90540,1989,,,
20050127,W and T Offshore Inc,WTI,92922P106,0,0,0,.,0,90533,1983,,,
20050202,Favrille Inc,FVRL,312088404,0,1,0,.,0,90594,2000,,,
20050203,American Reprographics Co,ARP,029263100,0,0,0,.,0,90548,1960,,,
20050203,DryShips Inc,DRYS,Y2109Q101,0,0,0,.,0,90589,2004,,,
20050203,FairPoint Communications Inc,FRP,305560104,0,0,0,.,0,90555,1991,,,
20050203,Hurray Holding  Co Ltd,HRAY,447773102,0,1,0,.,0,90598,1999,,,
20050203,Icagen Inc,ICGN,45104P104,0,1,0,.,0,90599,1992,,,
20050203,Threshold Pharmaceuticals Inc,THLD,885807107,0,1,0,.,0,90604,2001,,,
20050207,Gravity Co Ltd,GRVY,38911N107,0,1,0,.,1,90595,2000,,,
20050208,FTD Group Inc,FTD,30267U108,0,0,0,.,0,90554,1910,,,
20050208,Tri-S Security Corp,TRIS,89557810,1,0,0,.,0,90673,2001,,,
20050208,Valor Communications Group Inc,VCG,920255106,0,0,0,.,0,90567,1900,,,
20050209,Emageon Inc,EMAG,29076V109,0,1,0,.,0,90592,1998,,,
20050209,Prestige Brands Holdings Inc,PBH,74112D101,0,0,0,.,0,90564,1996,,,
20050209,Syniverse Holdings Inc,SVR,87163F106,0,0,0,.,0,90565,1997,,,
20050210,Hiland Partners LP,HLND,431291103,0,0,0,.,0,90597,1905,,,
20050210,Huntsman Corp,HUN,447011107,0,0,0,.,0,90558,1970,,,
20050210,Universal Truckload Services,UACL,91388P105,0,0,0,.,0,90605,1981,,,
20050211,Cardiovascular Biotherapeutics,CVBT,141607101,0,0,0,.,0,.,1998,,,
20050211,Fusion Telecommunications,FSN,36113B301,0,0,0,.,0,90556,1997,,,
20050211,Tarpon Industries Inc,TPO,876223108,0,0,0,.,0,90566,1954,,,
20050214,Alpha Natural Resources Inc,ANR,02076X102,0,0,0,.,0,90547,1984,,,
20050214,ECC Capital Corp,ECR,26826M108,0,0,0,.,0,90551,-99,,,
20050214,Odimo Inc,ODMO,67606R107,0,1,0,.,1,90602,1998,,,
20050214,Preferred Bank LA,PFBC,740367107,0,0,0,.,0,90603,-99,,,
20050214,Veri-Tek International Corp,VCC,92342X101,0,0,0,.,0,90568,1993,,,
20050215,Wright Express Corp,WXS,98233Q105,0,0,0,.,0,90569,1983,,,
20050216,Dolby Laboratories Inc,DLB,25659T107,0,0,1,101487135,0,90550,1965,,,
20050223,Dividend Capital Realty Income,DCA,25537T105,0,0,0,.,0,90549,-99,,,
20050223,Eaton Vance Shrt Dur Div IF,EVG,27828V104,0,0,0,.,0,90552,-99,,,
20050223,NFJ Div Int Prem Strat Fnd,NFJ,65337H109,0,0,0,.,0,90563,-99,,,
20050303,Aspreva Pharmaceuticals Corp,ASPV,04538T109,0,1,0,.,0,90632,2001,,,
20050308,International Sec Exchng Inc,ISE,46031W204,0,0,1,36741115,0,90613,2000,,,
20050310,Shamir Optical Industry Ltd,SHMR,M8368310,0,0,0,.,0,90639,1972,,,
20050314,BofI Holding Inc,BOFI,05566U108,0,0,0,.,1,90634,1900,,,
20050316,PanAmSat Holding Corp,PA,69831Y105,0,0,0,.,0,90616,1984,,,
20050317,Diana Shipping Co,DSX,Y2066G104,0,0,0,.,0,90630,1999,,,
20050328,BlackRock Health Scnc Trust,BME,09250W107,0,0,0,.,0,90607,-99,,,
20050328,Cohen & Steers WW Realty Inc F,RWF,19248J100,0,0,0,.,0,90610,-99,,,
20050328,ING Global Div&Inc Fund,IGD,45684E107,0,0,0,.,0,90612,-99,,,
20050328,Nuveen Tax Advtgd Flt Rate Fd,JFP,6706EV102,0,0,0,.,0,90615,-99,,,
20050328,S&P 500 Covered Call Fund Inc,BEP,78381P109,0,0,0,.,0,90627,-99,,,
20050329,Gabelli Global Gold Natural,GGN,36244N109,0,0,0,.,0,90611,-99,,,
20050331,Fastclick Inc,FSTC,31188F105,0,1,0,.,0,90667,2000,,,
20050405,FreightCar America Inc,RAIL,357023100,0,0,0,.,0,90672,1901,,,
20050412,PRB Gas Transportation Inc,PRB,693535106,0,0,0,.,0,90653,2001,,,
20050413,Dexcom Inc,DXCM,252131107,0,1,0,.,0,90664,1999,,,
20050414,Earle M Jorgensen Co,JOR,480829100,0,0,0,.,0,90650,1915,,,
20050420,National Atlantic Holdings,NAHC,63253Y107,0,0,0,.,0,90669,1994,,,
20050425,Accuride Corp,ACW,004398103,0,0,0,.,0,90643,1986,,,
20050426,Dow 30 Prem & Div Inc Fnd,DPD,260582101,0,0,0,.,0,90647,-99,,,
20050426,Eaton Vance BuyWrite Fund,ETB,27828X100,0,0,0,.,0,90648,-99,,,
20050426,Fiduciary/Clymr Dyn Eq Fnd,HCE,31647T100,0,0,0,.,0,90649,-99,,,
20050426,Madison Strategic Sector,MSP,558268108,0,0,0,.,0,90651,-99,,,
20050426,Nicholas-Applegate Int'l Strat,NAI,65370C108,0,0,0,.,0,90652,-99,,,
20050427,Clough Global Equity Fund,GLQ,18914C100,0,0,0,.,0,90646,-99,,,
20050429,VeriFone Holdings Inc,PAY,92342Y109,0,0,0,.,1,90657,1981,,,
20050502,Coffee Holding Co,JVA,192176105,0,0,0,.,0,90679,1970,,,
20050502,Morningstar Inc,MORN,617700109,0,1,0,.,0,90708,1984,,,
20050503,Enhanced Equity Yield Fund Inc,EEF,29332H100,0,0,0,.,0,90683,-99,,,
20050504,Lazard Ltd,LAZ,G54050102,0,0,1,100000001,0,90701,1848,,,
20050504,Teekay LNG Partners LP,TGP,Y8564M105,0,0,0,.,0,90703,2004,,,
20050505,China Techfaith Wireless Comm,CNTF,169424108,0,1,0,.,0,90704,2002,,,
20050505,Zumiez Inc,ZUMZ,989817101,0,0,0,.,0,90715,1978,,,
20050506,Bois d'Arc Energy Inc,BDE,09738U103,0,0,0,.,0,90677,2004,,,
20050509,New Skies Satellites Holdings,NSE,G64865101,0,0,0,.,0,90702,1999,,,
20050510,Warner Music Group Corp,WMG,934550104,0,0,0,.,0,90699,1958,,,
20050516,Xerium Technologies Inc,XRM,98416J100,0,0,0,.,0,90700,1900,,,
20050517,Citi Trends Inc,CTRN,17306X102,0,0,0,.,0,90706,1946,,,
20050524,Transmontaigne Partners LP,TLP,89376V100,0,0,0,.,0,90698,1905,,,
20050525,BlackRock Global Opportunities,BOE,092501105,0,0,0,.,0,90675,-99,,,
20050525,DiamondRock Hospitality Co,DRH,252784301,0,0,0,.,0,90680,-99,,,
20050525,First Trust/Fidac Mortgage,FMY,33734E103,0,0,0,.,0,90685,-99,,,
20050525,Nuveen Equity Prem Advnt Fnd,JLA,6706ET107,0,0,0,.,0,90688,-99,,,
20050525,Pimco Global Stocksplus,PGP,722011103,0,0,0,.,0,90689,-99,,,
20050525,R M R PREFERRED DIVIDEND FUND,RDR,74963N10,0,0,0,.,0,90691,-99,,,
20050525,Tortoise Energy Capital Corp,TYY,89147U100,0,0,0,.,0,90697,-99,,,
20050526,SSA Global Technologies Inc,SSAG,78465P108,0,0,0,.,0,90714,1981,,,
20050602,XenoPort Inc,XNPT,98411C100,0,1,0,.,0,90748,1999,,,
20050603,Aries Maritime Transport Ltd,RAMS,G0474B105,0,0,0,.,0,90743,2005,,,
20050608,Hercules Tech Growth Cap Inc,HTGC,427096508,0,0,0,.,0,90731,-99,,,
20050608,LHC Group Inc,LHCG,50187A107,1,2,0,.,0,90734,1994,,,
20050609,Rackable Systems Inc,RACK,750077109,0,0,0,.,0,90742,1999,,,
20050613,Premium Standard Farms Inc,PORK,74060C105,0,0,0,.,0,90741,1988,,,
20050616,Gentium SpA,GNT,37250B104,0,0,0,.,0,90758,1905,,,
20050616,Micrus Endovascular Corp,MEND,59518V102,0,1,0,.,0,90736,1996,,,
20050616,ev3 Inc,EVVV,26928A200,0,2,0,.,0,90725,2000,,,
20050620,Inergy Holdings LP,NRGP,45661Q107,0,0,0,.,0,90737,1905,,,
20050620,Nuvim Inc,,67071X100,0,0,0,.,0,.,1999,,,
20050622,Allion Healthcare Inc,ALLI,019615103,0,2,0,.,0,90717,1983,,,
20050622,Builders FirstSource Inc,BLDR,12008R107,0,0,0,.,0,90720,1998,,,
20050622,Eagle Bulk Shipping Inc,EGLE,Y2187A101,0,0,0,.,0,90724,2005,,,
20050622,Gladstone Investment Corp,GAIN,376546107,0,0,0,.,0,90729,-99,,,
20050622,Lincoln Educational Svcs Corp,LINC,533535100,0,0,0,.,0,90735,1946,,,
20050623,KKR Financial Corp,KFN,482476306,0,0,0,.,0,90760,-99,,,
20050624,Kenexa Corp,KNXA,488879107,0,0,0,.,0,90732,1987,,,
20050624,TBS International Ltd,TBSI,G86975151,0,0,1,27694957,0,90746,1993,,,
20050627,Eaton Vance Tax-Man Buy-Wrt Op,ETV,27828Y108,0,0,0,.,0,90753,-99,,,
20050627,Enhanced Equity Yield,ECV,29332C101,0,0,0,.,0,90754,-99,,,
20050627,Kayne Anderson Energy Total,KYE,48660P104,0,0,0,.,0,90761,-99,,,
20050627,Lazard World Dvdnd & Inc Fd,LOR,521076109,0,0,0,.,0,90762,-99,,,
20050628,Columbia Equity Trust Inc,COE,197627102,0,0,0,.,0,90749,2004,,,
20050628,DSW Inc,DSW,23334L102,0,0,1,43974542,0,90751,1969,,,
20050628,Deerfield Triarc Capital Corp,DFR,244572301,0,0,0,.,0,90752,-99,,,
20050628,HemoSense Inc,HEM,423691104,0,1,0,.,0,90759,1997,,,
20050628,NeuStar Inc,NSR,64126X201,0,0,1,59763933,0,90763,1996,,,
20050629,Silicon Motion Technology Corp,SIMO,82706C108,0,1,0,.,0,90744,2005,,,
20050629,Volcom Inc,VLCM,92864N101,0,0,0,.,0,90747,1991,,,
20050629,Western Alliance,WAL,957638109,0,0,0,.,0,90776,1905,,,
20050707,Medical Properties Trust Inc,MPW,58463J304,0,0,0,.,0,90790,-99,,,
20050708,Icop Digital Inc,ICOP,44930M203,0,0,0,.,0,90816,1998,,,
20050713,CryoCor Inc,CRYO,229016100,0,1,0,.,0,90804,2000,,,
20050713,Focus Media(China)Holding Co,FMCN,34415V109,0,1,0,.,0,90810,2003,,,
20050713,Jer Investors Trust,JRT,46614H301,0,0,0,.,0,90787,-99,,,
20050714,Orchids Paper Products Co,TIS,68572N104,0,0,0,.,0,90791,1975,,,
20050714,Quintana Maritime Ltd,QMAR,Y7169G109,0,0,0,.,0,90819,2005,,,
20050718,A4S SECURITY Inc,SWAT,001069103,0,1,0,.,0,90873,1999,,,
20050720,Adams Respiratory Thrptcs Inc,ARXT,00635P107,0,1,0,.,0,90800,1997,,,
20050720,Diamond Foods Inc,DMND,252603105,0,0,0,.,0,90807,1912,,,
20050721,Consolidated Communications,CNSL,209034107,0,0,0,.,0,90803,1900,,,
20050721,Genco Shipping & Trading Ltd,GSTL,Y2685T10,0,0,0,.,0,90813,2004,,,
20050721,Hittite Microwave Corp,HITT,43365Y104,0,1,0,.,0,90814,1985,,,
20050722,Maidenform Brands Inc,MFB,560305104,0,0,0,.,0,90789,1922,,,
20050725,ITC Holdings Corp,ITC,465685105,0,0,0,.,0,90786,2001,,,
20050726,FIRST TR STRATEGIC HIGH INC FD,FHI,33734710,0,0,0,.,0,90782,-99,,,
20050726,Pike Electric Corp,PEC,721283109,0,0,0,.,0,90792,1946,,,
20050726,Sml Cap Premium Dividnd Inc Fd,RCC,83165P101,0,0,0,.,0,90797,-99,,,
20050726,Sunamerica Focused Alpha,FGF,867037103,0,0,0,.,0,90798,-99,,,
20050727,Patriot Capital Funding Inc,PCAP,70335Y104,0,0,0,.,0,90817,-99,,,
20050728,Alon USA Energy Inc,ALJ,020520102,0,0,0,.,0,90779,1989,,,
20050728,Superior Well Service Inc,SWSI,86837X105,0,0,0,.,0,90822,1997,,,
20050729,Golf Galaxy Inc,GGXY,381639103,0,2,0,.,0,90812,1995,,,
20050802,BabyUniverse Inc,BUN,056332109,0,0,0,.,0,90826,1997,,,
20050802,Unica Corp,UNCA,904583101,0,1,0,.,0,90876,1992,,,
20050803,Advanced Analogic Technologies,AATI,00752J108,0,1,0,.,0,90854,1997,,,
20050803,MWI Veterinary Supply Inc,MWIV,55402X105,0,0,0,.,0,90867,1976,,,
20050803,Republic Companies Group Inc,RUTX,760349100,0,0,0,.,0,90872,1903,,,
20050803,WorldSpace Corp,WRSP,981579105,0,0,1,38183590,0,90877,1990,,,
20050804,Advanced Life Sciences Hldgs,ADLS,00765H107,0,0,0,.,0,90855,1999,,,
20050804,Dresser-Rand Co,DRC,261608103,0,0,0,.,0,90831,1840,,,
20050804,Eschelon Telecom Inc,ESCH,296290109,0,0,0,.,1,90861,1905,,,
20050805,AtriCure Inc,ATRC,04963C20,0,1,0,.,0,90856,2000,,,
20050805,Baidu.com Inc,BIDU,056752108,0,1,0,.,1,90857,2000,,,
20050805,Hoku Scientific Inc,HOKU,434712105,0,1,0,.,0,90863,2001,,,
20050808,James River Group Inc,JRVR,470359100,0,0,0,.,0,90864,2002,,,
20050808,K&F Industries Holdings Inc,KFI,482241106,0,0,0,.,0,90838,1929,,,
20050808,Ruth's Chris Steak House,RUTH,783332109,0,0,0,.,0,90871,1965,,,
20050808,Seaspan Corp,SSW,Y75638109,0,0,1,35715000,0,90853,1901,,,
20050809,China Medical Technologies Inc,CMED,169483104,0,0,0,.,0,90859,2004,,,
20050809,Coley Pharmaceutical Group Inc,COLY,19388P106,0,1,0,.,0,90860,1997,,,
20050809,First Security Group Inc,FSGI,33631210,0,0,0,.,0,90862,1996,,,
20050809,RBC Bearings Inc,ROLL,75524B104,0,0,0,.,0,90870,1919,,,
20050809,Reddy Ice Holdings Inc,FRZ,75734R105,0,0,0,.,0,90847,1988,,,
20050810,CF Industries Inc,CF,125269100,0,0,0,.,0,90829,1946,,,
20050810,Heartland Payment Systems Inc,HPY,42235N108,0,0,0,.,0,90833,1997,,,
20050811,Refco Inc,RFX,75866G109,0,0,0,.,0,90848,1969,,,
20050816,Bronco Drilling Co Inc,BRNC,112211107,0,0,0,.,0,90858,2001,,,
20050816,Kona Grill Inc,KONA,50047H201,0,0,0,.,0,90865,1996,,,
20050816,Rockwood Holdings Inc,ROC,774415103,1,0,0,.,0,90849,1900,,,
20050817,Williams Partners LP,WPZ,96950F104,0,0,0,.,0,90851,1908,,,
20050823,Enterprise GP Holdings LP,EPE,293716106,0,0,0,.,0,90832,1968,,,
20050823,Ready Mix Inc,RMX,755747102,0,0,0,.,0,90846,1996,,,
20050825,Blackrock Enhanced Div Ach Trs,BDJ,09251A104,0,0,0,.,0,90827,-99,,,
20050825,Macquarie Global Infrastructur,MGU,55608D101,0,0,0,.,0,90839,-99,,,
20050825,Old Mutual/Claymore Long-Short,OLA,68003N103,0,0,0,.,0,90843,2005,,,
20050919,Williams Scotsman Int Inc,WLSC,96950G102,0,0,0,.,0,90915,1955,,,
20050920,Nexity Financial Corp,NXTY,65333R200,0,0,0,.,0,90904,1999,,,
20050921,Ikanos Communications Inc,IKAN,45173E105,0,1,0,.,0,90901,1999,,,
20050922,Global Cash Access Holdings,GCA,378967103,0,0,0,.,0,90885,1998,,,
20050923,North Pointe Holdings Corp,NPTE,661696104,0,0,0,.,0,90903,1986,,,
20050926,Horizon Lines Inc,HRZ,44044K101,0,0,0,.,0,90889,1956,,,
20050927,EV Tax-Mnged Global Buy-Write,ETW,27829C105,0,0,0,.,0,90882,-99,,,
20050927,Enhanced S&P 500 Covered Call,BEO,29332W10,0,0,0,.,0,90883,-99,,,
20050927,Sunesis Pharmaceuticals Inc,SNSS,867328502,0,1,0,.,0,90907,1998,,,
20050927,TRX Inc,TRXI,898452107,0,0,0,.,1,90912,1988,,,
20050928,Caribou Coffee Company Inc,CBOU,142042209,0,0,0,.,0,90896,1992,,,
20050928,Genomic Health Inc,GHDX,37244C101,0,1,0,.,0,90900,2000,,,
20050928,Global Partners LP,GLP,37946R109,0,0,1,11515151,0,90886,1944,,,
20050928,Taleo Corp,TLEO,87424N104,0,1,1,21828330,0,90910,1996,,,
20050928,WebMD Health Corp,WBMD,94770V102,0,0,1,56035000,1,90914,1999,,,
20050929,Avalon Pharmaceuticals Inc,AVRX,05346P106,0,1,0,.,0,90894,1999,,,
20050929,"State Natl Bancshares Inc,TX",SNBI,857124101,0,0,0,.,0,90906,1993,,,
20050929,VistaPrint Limited,VPRT,G93762204,0,1,0,.,1,90913,1995,,,
20051006,American Commercial Lines LLC,ACLI,025195207,0,0,0,.,0,90946,1915,,,
20051006,StealthGas Inc,GASS,Y8166910,0,0,0,.,0,90950,2004,,,
20051011,TAL International Group Inc,TAL,874083108,0,0,0,.,0,90940,1963,,,
20051013,Double Hull Tankers Inc,DHT,Y21110104,0,0,0,.,0,90943,2005,,,
20051013,PokerTek Inc,PTEK,730864105,0,0,0,.,0,90958,2003,,,
20051018,CBOT Holdings Inc,BOT,14984K106,0,0,1,52328206,0,90920,1901,,,
20051020,NCI Inc,NCIT,62886K104,0,0,1,11928946,0,90956,1989,,,
20051024,BlackRock World Investment,BWC,09250K103,0,0,0,.,0,90918,-99,,,
20051026,Calamos Glbl Ttl Rtn Fnd,CGO,128118106,0,0,0,.,0,90919,-99,,,
20051026,Cogdell Spencer Inc,CSA,19238U107,0,0,0,.,0,90921,-99,,,
20051026,Enhanced Government Fund Inc,EGF,29332K103,0,0,0,.,0,90922,-99,,,
20051026,Evergreen Intl Balance Inc Fd,EBI,30024R109,0,0,0,.,0,90923,-99,,,
20051026,Hercules Offshore Inc,HERO,427093109,0,0,0,.,0,90951,2004,,,
20051026,ING Global Advtg Prem Opp Fd,IGA,44982N109,0,0,0,.,0,90927,-99,,,
20051026,Mathstar Inc,MATH,576801203,0,0,0,.,0,90954,1997,,,
20051026,Tortoise N American Energy Cor,TYN,89147T103,0,0,0,.,0,90941,-99,,,
20051027,Accentia Biopharmaceuticals,ABPI,00430L103,0,1,0,.,0,90945,2002,,,
20051027,NxStage Medical Inc,NXTM,67072V103,0,1,0,.,0,90957,1998,,,
20051028,Electro-Optical Sciences Inc,MELA,285192100,0,1,0,.,0,90955,1989,,,
20051101,Cbeyond Communications Inc,CBEY,149847105,0,1,0,.,0,90966,1999,,,
20051101,Newkirk Realty Trust Inc,NKT,651497109,0,0,0,.,0,90997,-99,,,
20051101,Website Pros Inc,WSPI,94769V105,0,1,0,.,1,90984,1999,,,
20051108,Boardwalk Pipeline Partners LP,BWP,096627104,0,0,0,.,0,90987,2003,,,
20051108,Saifun Semiconductors Ltd,SFUN,M8233P102,0,1,0,.,0,90977,1996,,,
20051108,iROBOT CORP,IRBT,462726100,0,1,0,.,0,90971,1990,,,
20051109,Combinatorx Inc,CRXX,20010A103,0,1,0,.,0,90968,2000,,,
20051110,Clear Channel Outdoor Holdings,CCO,18451C109,0,0,1,350000000,0,90989,1901,,,
20051110,IHS Inc,IHS,451734107,0,0,1,57069306,0,90992,1964,,,
20051114,Vimicro International,VIMC,92718N10,0,1,0,.,9,90981,1905,,,
20051115,IntercontinentalExchange,ICE,45865V10,0,1,0,.,0,90993,1997,,,
20051116,SunPower,SPWR,86765210,0,0,1,59809939,0,90978,1985,,,
20051117,AMERISAFE,AMSF,03071H10,0,0,0,.,0,90963,1986,,,
20051117,Dover Saddlery,DOVR,26041210,0,0,0,.,0,90969,1975,,,
20051117,Under Armour,UARM,90431110,0,2,1,46376651,0,90979,1996,,,
20051121,Brookdale Senior Living,BKD,11246310,0,0,0,.,0,90988,1981,,,
20051121,Tronox,TRX,89705110,0,0,1,40369431,0,91012,1929,,,
20051121,Union Drilling,UDRL,90653P10,0,0,0,.,0,90980,1997,,,
20051122,Nuveen Equity Premium & Growth,JPG,6706EW100,0,0,0,.,0,90998,-99,,,
20051129,Actions Semiconductor,ACTS,00507E10,0,1,0,.,9,90962,2001,,,
20051201,DCP Midstream Partners,DPM,23311P10,0,0,0,.,0,91044,1993,,,
20051206,Vocus,VOCS,92858J10,0,1,0,.,1,91033,1988,,,
20051208,Basic Energy Services,BAS,06985P10,0,0,0,.,0,91040,1992,,,
20051208,Cynosure,CYNO,23257720,0,0,1,10242877,0,91020,1991,,,
20051208,Widerthan,WTHN,96759310,0,1,0,.,9,91035,2000,,,
20051212,CapitalSouth Bancorp,CAPB,14056A10,0,0,0,.,0,91016,-99,,,
20051212,DealerTrack Holdings,TRAK,24230910,0,0,0,.,1,91032,2001,,,
20051213,Scopus Video Networks,SCOP,M8260H10,0,1,0,.,0,91027,1995,,,
20051213,Suntech Power Holdings,STP,86800C10,0,1,0,.,0,91061,2001,,,
20051214,Copa Holdings S.A.,CPA,P3107610,0,0,1,43750000,0,91065,1947,,,
20051214,Republic Property Trust,RPB,76073710,0,0,1,28594000,0,91058,-99,,,
